interaction_id,customer_id,interaction_date,interaction_type,branch_code,channel
INT721326,C01000034,2024-01-22,Branch_Visit,B002,Agent
INT683280,C01000034,2023-10-21,USSD_Session,B002,USSD
INT925909,C01000034,2023-09-05,App_Login,B002,Branch
INT862342,C01000034,2022-12-01,SMS_Received,B002,App
INT552250,C01000034,2022-12-06,App_Login,B002,ATM
INT984289,C01000034,2026-12-13,App_Login,B002,ATM
INT802107,C01000035,2026-08-19,SMS_Received,B010,Agent
INT551143,C01000035,2028-09-02,USSD_Session,B010,Agent
INT988331,C01000035,2028-02-08,App_Login,B010,Agent
INT863828,C01000035,2026-11-13,Branch_Visit,B010,Branch
INT955288,C01000035,2026-01-06,SMS_Received,B010,App
INT773447,C01000035,2026-04-30,App_Login,B010,ATM
INT565247,C01000035,2029-08-18,USSD_Session,B010,Branch
INT638155,C01000035,2027-05-27,USSD_Session,B010,Web
INT693414,C01000035,2029-09-01,Branch_Visit,B010,Agent
INT978920,C01000036,2026-06-20,SMS_Received,B005,Web
INT516855,C01000036,2026-04-21,Branch_Visit,B005,Branch
INT635791,C01000036,2028-02-07,Branch_Visit,B005,Agent
INT577654,C01000036,2026-05-04,SMS_Received,B005,USSD
INT714390,C01000037,2026-01-21,App_Login,B004,Web
INT910793,C01000037,2025-07-31,SMS_Received,B004,Agent
INT678381,C01000037,2028-02-01,App_Login,B004,ATM
INT903403,C01000037,2026-05-03,USSD_Session,B004,ATM
INT628814,C01000037,2024-12-05,App_Login,B004,Web
INT506140,C01000037,2026-05-01,SMS_Received,B004,Agent
INT652148,C01000037,2025-05-30,Branch_Visit,B004,ATM
INT758248,C01000037,2024-01-06,SMS_Received,B004,App
INT774858,C01000037,2023-12-03,Branch_Visit,B004,ATM
INT943485,C01000037,2026-07-18,App_Login,B004,ATM
INT984537,C01000038,2024-06-26,App_Login,B001,USSD
INT782483,C01000038,2027-06-09,SMS_Received,B001,Agent
INT940948,C01000038,2025-06-20,USSD_Session,B001,Agent
INT643289,C01000038,2024-01-17,USSD_Session,B001,USSD
INT737293,C01000038,2025-08-06,Customer_Care_Call,B001,Agent
INT581995,C01000038,2027-10-18,Branch_Visit,B001,Agent
INT762591,C01000038,2026-05-04,Branch_Visit,B001,USSD
INT548306,C01000038,2024-03-16,Customer_Care_Call,B001,Branch
INT801038,C01000038,2024-10-18,SMS_Received,B001,ATM
INT830776,C01000038,2027-09-22,Customer_Care_Call,B001,USSD
INT726943,C01000038,2027-06-29,Customer_Care_Call,B001,Branch
INT822190,C01000038,2025-05-30,SMS_Received,B001,Web
INT728572,C01000039,2023-04-20,Branch_Visit,B001,USSD
INT599677,C01000039,2026-02-28,App_Login,B001,App
INT933136,C01000039,2022-12-05,App_Login,B001,USSD
INT515733,C01000039,2026-01-29,App_Login,B001,Agent
INT863355,C01000039,2026-11-09,USSD_Session,B001,Web
INT948787,C01000039,2023-03-21,Customer_Care_Call,B001,Web
INT511198,C01000039,2024-01-26,Branch_Visit,B001,App
INT853186,C01000039,2025-09-11,Branch_Visit,B001,USSD
INT753937,C01000039,2024-08-22,Branch_Visit,B001,Agent
INT858461,C01000039,2024-05-06,USSD_Session,B001,Agent
INT858108,C01000039,2023-06-28,SMS_Received,B001,Agent
INT730300,C01000039,2026-12-07,SMS_Received,B001,App
INT868565,C01000039,2026-11-02,SMS_Received,B001,Agent
INT968632,C01000039,2024-12-14,USSD_Session,B001,Web
INT866823,C01000039,2026-06-15,USSD_Session,B001,Web
INT896854,C01000039,2023-11-03,Customer_Care_Call,B001,Branch
INT651270,C01000039,2023-01-22,Branch_Visit,B001,App
INT848160,C01000040,2024-12-17,App_Login,B003,Web
INT968386,C01000040,2025-07-25,SMS_Received,B003,Web
INT544803,C01000040,2024-09-26,App_Login,B003,Web
INT690078,C01000040,2024-10-19,Customer_Care_Call,B003,Web
INT690009,C01000040,2023-04-19,App_Login,B003,Web
INT834571,C01000040,2025-04-08,USSD_Session,B003,ATM
INT836945,C01000040,2024-10-15,Branch_Visit,B003,USSD
INT668601,C01000040,2027-03-29,App_Login,B003,Branch
INT949510,C01000040,2024-11-11,Customer_Care_Call,B003,USSD
INT933122,C01000040,2024-07-15,App_Login,B003,ATM
INT551080,C01000040,2025-01-27,App_Login,B003,Web
INT573743,C01000040,2026-12-09,USSD_Session,B003,Web
INT516268,C01000041,2026-01-24,Customer_Care_Call,B003,Web
INT993291,C01000041,2027-05-25,USSD_Session,B003,Web
INT992561,C01000041,2025-11-02,App_Login,B003,App
INT664239,C01000041,2026-10-07,USSD_Session,B003,App
INT814886,C01000041,2026-01-31,SMS_Received,B003,USSD
INT998700,C01000041,2025-10-14,SMS_Received,B003,Web
INT589725,C01000041,2026-11-06,App_Login,B003,ATM
INT921409,C01000041,2027-11-01,USSD_Session,B003,Web
INT871541,C01000041,2024-12-28,Customer_Care_Call,B003,Branch
INT641978,C01000041,2024-01-16,Customer_Care_Call,B003,Agent
INT892782,C01000041,2026-03-11,Customer_Care_Call,B003,App
INT717238,C01000041,2024-01-30,App_Login,B003,Branch
INT959013,C01000041,2025-06-07,Branch_Visit,B003,ATM
INT532701,C01000041,2027-10-05,SMS_Received,B003,App
INT833539,C01000041,2026-07-12,Customer_Care_Call,B003,Branch
INT607945,C01000042,2026-05-31,SMS_Received,B015,Agent
INT710455,C01000042,2025-12-30,Branch_Visit,B015,Branch
INT994506,C01000042,2023-04-01,Customer_Care_Call,B015,ATM
INT673575,C01000042,2025-05-20,SMS_Received,B015,Web
INT648166,C01000042,2022-09-25,Branch_Visit,B015,USSD
INT619855,C01000042,2025-11-02,USSD_Session,B015,Agent
INT534846,C01000042,2023-08-31,USSD_Session,B015,App
INT956856,C01000042,2026-03-02,Customer_Care_Call,B015,Branch
INT942477,C01000042,2025-08-12,App_Login,B015,ATM
INT896291,C01000042,2022-11-12,USSD_Session,B015,Web
INT994507,C01000042,2026-08-12,Customer_Care_Call,B015,Branch
INT860036,C01000042,2024-10-15,SMS_Received,B015,Web
INT995056,C01000042,2023-04-01,Branch_Visit,B015,USSD
INT987735,C01000042,2023-06-24,Customer_Care_Call,B015,Web
INT898351,C01000042,2022-09-05,Customer_Care_Call,B015,USSD
INT569658,C01000042,2026-04-11,App_Login,B015,Agent
INT969741,C01000043,2022-12-12,SMS_Received,B002,USSD
INT636352,C01000043,2022-08-05,App_Login,B002,ATM
INT683604,C01000043,2026-07-23,Branch_Visit,B002,Agent
INT705431,C01000043,2023-12-07,SMS_Received,B002,Web
INT891053,C01000043,2024-04-24,Customer_Care_Call,B002,Web
INT929434,C01000043,2026-03-16,Customer_Care_Call,B002,App
INT643404,C01000043,2024-05-30,Branch_Visit,B002,ATM
INT634922,C01000043,2026-03-16,App_Login,B002,Web
INT650548,C01000043,2023-12-01,USSD_Session,B002,App
INT700566,C01000043,2026-05-21,Customer_Care_Call,B002,ATM
INT673985,C01000043,2023-06-04,App_Login,B002,App
INT816346,C01000043,2023-05-31,App_Login,B002,Branch
INT950902,C01000043,2024-03-17,SMS_Received,B002,App
INT694878,C01000043,2024-06-19,USSD_Session,B002,App
INT807989,C01000043,2024-11-30,App_Login,B002,App
INT905901,C01000043,2026-03-25,USSD_Session,B002,Branch
INT721800,C01000044,2024-04-26,SMS_Received,B020,Branch
INT689246,C01000044,2027-12-12,USSD_Session,B020,USSD
INT943524,C01000044,2027-07-11,USSD_Session,B020,ATM
INT655173,C01000044,2027-01-25,USSD_Session,B020,ATM
INT929810,C01000044,2025-04-28,USSD_Session,B020,USSD
INT553143,C01000044,2027-11-27,Branch_Visit,B020,USSD
INT629647,C01000044,2028-04-06,SMS_Received,B020,Agent
INT681979,C01000044,2028-01-12,App_Login,B020,App
INT806124,C01000044,2024-07-01,USSD_Session,B020,Branch
INT993811,C01000044,2028-04-24,Customer_Care_Call,B020,USSD
INT880326,C01000044,2027-03-07,USSD_Session,B020,ATM
INT638558,C01000044,2025-03-16,Branch_Visit,B020,Web
INT639362,C01000044,2026-12-18,Customer_Care_Call,B020,USSD
INT841436,C01000044,2027-12-12,Branch_Visit,B020,USSD
INT889809,C01000044,2026-11-03,Branch_Visit,B020,Branch
INT805175,C01000044,2024-10-06,SMS_Received,B020,Branch
INT955502,C01000044,2024-10-30,App_Login,B020,USSD
INT836658,C01000044,2027-01-28,App_Login,B020,Branch
INT945973,C01000044,2028-01-11,App_Login,B020,ATM
INT749347,C01000044,2027-04-25,Branch_Visit,B020,USSD
INT890201,C01000045,2025-03-20,Customer_Care_Call,B004,Branch
INT950629,C01000045,2026-08-21,USSD_Session,B004,ATM
INT984588,C01000045,2023-02-10,USSD_Session,B004,Agent
INT836955,C01000045,2024-05-29,Branch_Visit,B004,USSD
INT869654,C01000045,2022-10-03,App_Login,B004,ATM
INT690452,C01000045,2023-02-24,USSD_Session,B004,App
INT679920,C01000045,2024-10-09,Branch_Visit,B004,USSD
INT731548,C01000045,2025-02-27,SMS_Received,B004,ATM
INT568222,C01000045,2022-09-13,SMS_Received,B004,App
INT836353,C01000045,2026-04-15,App_Login,B004,App
INT971725,C01000045,2023-06-18,Customer_Care_Call,B004,Web
INT729207,C01000045,2023-06-12,Customer_Care_Call,B004,Branch
INT635918,C01000045,2024-02-12,USSD_Session,B004,USSD
INT937655,C01000045,2022-07-29,USSD_Session,B004,USSD
INT688149,C01000045,2023-12-01,Customer_Care_Call,B004,USSD
INT900510,C01000045,2026-04-12,SMS_Received,B004,USSD
INT500116,C01000045,2024-11-21,Customer_Care_Call,B004,Branch
INT939658,C01000046,2026-12-03,SMS_Received,B004,Web
INT571649,C01000046,2025-08-02,App_Login,B004,ATM
INT619149,C01000046,2024-11-14,USSD_Session,B004,Branch
INT771342,C01000046,2024-08-05,App_Login,B004,Agent
INT749470,C01000046,2025-04-10,Customer_Care_Call,B004,App
INT641879,C01000046,2026-05-29,SMS_Received,B004,USSD
INT631141,C01000046,2026-10-14,Customer_Care_Call,B004,App
INT758795,C01000046,2027-01-29,USSD_Session,B004,USSD
INT637433,C01000046,2026-09-26,USSD_Session,B004,Branch
INT965647,C01000046,2024-05-06,USSD_Session,B004,App
INT507516,C01000046,2027-10-05,App_Login,B004,Web
INT789614,C01000046,2025-12-13,Branch_Visit,B004,Agent
INT700297,C01000046,2025-08-09,USSD_Session,B004,Web
INT727531,C01000046,2025-08-26,SMS_Received,B004,App
INT709125,C01000046,2025-10-26,Customer_Care_Call,B004,Agent
INT545603,C01000046,2024-04-06,Customer_Care_Call,B004,ATM
INT728845,C01000046,2025-03-26,Customer_Care_Call,B004,App
INT723515,C01000046,2026-08-23,SMS_Received,B004,Web
INT573699,C01000047,2027-05-02,App_Login,B020,Branch
INT800540,C01000047,2024-05-21,App_Login,B020,Web
INT815425,C01000047,2023-12-10,Customer_Care_Call,B020,Web
INT812654,C01000047,2025-06-15,Branch_Visit,B020,USSD
INT904196,C01000047,2024-10-19,USSD_Session,B020,USSD
INT936436,C01000047,2027-05-12,App_Login,B020,Web
INT787886,C01000047,2025-08-30,App_Login,B020,USSD
INT671132,C01000047,2026-06-03,Branch_Visit,B020,Web
INT976684,C01000047,2027-08-20,App_Login,B020,App
INT767719,C01000047,2026-01-09,SMS_Received,B020,ATM
INT788909,C01000047,2026-11-03,USSD_Session,B020,Agent
INT680772,C01000047,2027-06-04,USSD_Session,B020,App
INT815618,C01000047,2027-02-27,Customer_Care_Call,B020,App
INT583487,C01000047,2025-08-31,Branch_Visit,B020,USSD
INT892228,C01000048,2028-04-19,Branch_Visit,B015,Web
INT624328,C01000048,2026-05-13,Branch_Visit,B015,USSD
INT986215,C01000048,2028-06-30,Branch_Visit,B015,App
INT863472,C01000048,2026-08-16,App_Login,B015,Branch
INT732688,C01000048,2025-10-16,SMS_Received,B015,ATM
INT767641,C01000048,2029-07-12,App_Login,B015,App
INT785341,C01000048,2029-04-18,Customer_Care_Call,B015,App
INT868972,C01000048,2026-04-10,App_Login,B015,USSD
INT527611,C01000048,2029-06-17,SMS_Received,B015,App
INT838756,C01000048,2027-06-06,Customer_Care_Call,B015,USSD
INT566879,C01000049,2025-10-19,App_Login,B010,Web
INT829230,C01000049,2026-01-08,SMS_Received,B010,Web
INT936584,C01000049,2026-02-13,USSD_Session,B010,Branch
INT936487,C01000049,2024-11-05,App_Login,B010,App
INT859116,C01000049,2024-01-22,USSD_Session,B010,Agent
INT938760,C01000049,2027-03-17,Branch_Visit,B010,App
INT721582,C01000049,2025-10-31,Customer_Care_Call,B010,Web
INT758999,C01000049,2026-10-10,Branch_Visit,B010,Branch
INT865425,C01000049,2027-02-15,Customer_Care_Call,B010,USSD
INT547918,C01000049,2024-05-24,USSD_Session,B010,App
INT719704,C01000049,2024-11-26,Customer_Care_Call,B010,Web
INT984198,C01000050,2023-09-16,App_Login,B010,Branch
INT991009,C01000050,2025-06-21,SMS_Received,B010,App
INT816823,C01000050,2025-12-25,SMS_Received,B010,Web
INT778096,C01000050,2024-09-01,App_Login,B010,ATM
INT977974,C01000050,2022-09-04,App_Login,B010,Web
INT587681,C01000050,2023-07-10,USSD_Session,B010,Branch
INT782844,C01000050,2022-05-15,USSD_Session,B010,USSD
INT829065,C01000050,2025-05-15,USSD_Session,B010,Web
INT725640,C01000050,2026-01-17,USSD_Session,B010,App
INT988326,C01000051,2029-09-03,SMS_Received,B015,App
INT927312,C01000051,2026-08-01,USSD_Session,B015,ATM
INT626420,C01000051,2027-09-06,Branch_Visit,B015,Web
INT603773,C01000051,2027-11-08,Branch_Visit,B015,ATM
INT885683,C01000051,2028-12-26,Customer_Care_Call,B015,Web
INT940816,C01000051,2029-03-23,USSD_Session,B015,USSD
INT742818,C01000051,2028-11-06,USSD_Session,B015,Agent
INT813236,C01000051,2028-05-20,Customer_Care_Call,B015,ATM
INT607853,C01000051,2029-04-10,Customer_Care_Call,B015,Agent
INT929154,C01000051,2029-03-30,USSD_Session,B015,Branch
INT707174,C01000051,2028-03-02,USSD_Session,B015,USSD
INT653921,C01000052,2027-02-21,USSD_Session,B010,USSD
INT826125,C01000052,2027-10-17,Customer_Care_Call,B010,App
INT636965,C01000052,2025-05-08,USSD_Session,B010,Branch
INT867593,C01000052,2026-09-27,SMS_Received,B010,Web
INT573534,C01000052,2026-03-22,App_Login,B010,USSD
INT940718,C01000052,2027-10-12,App_Login,B010,USSD
INT555655,C01000052,2025-04-06,USSD_Session,B010,ATM
INT539365,C01000052,2024-08-08,Customer_Care_Call,B010,App
INT747233,C01000052,2025-07-09,SMS_Received,B010,Branch
INT875850,C01000052,2025-12-03,App_Login,B010,Branch
INT603507,C01000052,2026-05-14,App_Login,B010,USSD
INT889260,C01000052,2027-07-07,SMS_Received,B010,ATM
INT663799,C01000053,2028-11-11,App_Login,B003,Agent
INT944948,C01000053,2026-09-29,SMS_Received,B003,Agent
INT993018,C01000053,2025-02-09,Customer_Care_Call,B003,App
INT877196,C01000053,2026-03-20,SMS_Received,B003,USSD
INT599346,C01000053,2027-06-16,App_Login,B003,USSD
INT913611,C01000053,2028-12-11,App_Login,B003,Branch
INT711647,C01000053,2025-09-27,USSD_Session,B003,Branch
INT817292,C01000053,2028-10-09,USSD_Session,B003,Branch
INT852960,C01000053,2025-11-07,SMS_Received,B003,USSD
INT542705,C01000053,2025-07-15,Customer_Care_Call,B003,ATM
INT843647,C01000053,2028-09-04,Branch_Visit,B003,Branch
INT694900,C01000053,2027-10-08,Customer_Care_Call,B003,Branch
INT681772,C01000053,2027-12-06,Branch_Visit,B003,Agent
INT931807,C01000053,2025-04-06,App_Login,B003,ATM
INT856464,C01000053,2025-06-11,USSD_Session,B003,Branch
INT960467,C01000053,2025-12-27,USSD_Session,B003,USSD
INT791262,C01000053,2025-06-25,SMS_Received,B003,ATM
INT866347,C01000054,2025-11-25,App_Login,B004,ATM
INT839401,C01000054,2023-10-23,App_Login,B004,Branch
INT766918,C01000054,2026-01-22,App_Login,B004,App
INT594200,C01000054,2023-12-17,Branch_Visit,B004,ATM
INT608091,C01000054,2024-11-04,Branch_Visit,B004,Branch
INT660258,C01000054,2024-03-24,Branch_Visit,B004,ATM
INT892697,C01000054,2023-08-08,USSD_Session,B004,ATM
INT581401,C01000054,2023-01-01,Branch_Visit,B004,Branch
INT899182,C01000054,2023-05-14,Branch_Visit,B004,Branch
INT859645,C01000054,2025-08-08,Branch_Visit,B004,Branch
INT882690,C01000055,2025-05-19,App_Login,B015,USSD
INT795566,C01000055,2026-02-11,Branch_Visit,B015,Agent
INT590429,C01000055,2027-02-26,Branch_Visit,B015,ATM
INT954209,C01000055,2027-03-21,USSD_Session,B015,Web
INT708174,C01000055,2027-06-05,Branch_Visit,B015,App
INT920953,C01000055,2028-02-16,Branch_Visit,B015,Branch
INT578407,C01000055,2026-03-09,App_Login,B015,Web
INT729166,C01000056,2023-02-21,SMS_Received,B004,Web
INT681802,C01000056,2024-11-03,Branch_Visit,B004,App
INT743046,C01000056,2023-08-27,Customer_Care_Call,B004,Branch
INT928140,C01000056,2024-01-07,Branch_Visit,B004,USSD
INT981351,C01000056,2026-05-21,SMS_Received,B004,Agent
INT552037,C01000056,2025-11-28,App_Login,B004,ATM
INT819899,C01000056,2024-04-16,USSD_Session,B004,App
INT961542,C01000056,2023-06-06,SMS_Received,B004,Branch
INT863857,C01000056,2024-03-21,Customer_Care_Call,B004,Agent
INT902960,C01000056,2023-09-27,App_Login,B004,Agent
INT768010,C01000056,2022-06-24,USSD_Session,B004,ATM
INT672885,C01000056,2023-06-22,SMS_Received,B004,Agent
INT814732,C01000056,2024-07-26,SMS_Received,B004,Branch
INT991100,C01000056,2025-07-27,Customer_Care_Call,B004,USSD
INT620837,C01000056,2023-08-04,Branch_Visit,B004,ATM
INT800200,C01000056,2023-10-05,SMS_Received,B004,Agent
INT828618,C01000057,2026-11-07,App_Login,B020,Web
INT835621,C01000057,2027-10-12,SMS_Received,B020,Branch
INT701645,C01000057,2027-09-04,SMS_Received,B020,Branch
INT564014,C01000057,2026-11-03,SMS_Received,B020,Agent
INT925899,C01000057,2025-09-19,SMS_Received,B020,Agent
INT722678,C01000057,2026-02-03,SMS_Received,B020,Web
INT785070,C01000057,2025-07-07,USSD_Session,B020,Agent
INT843562,C01000057,2026-04-14,Branch_Visit,B020,Web
INT915016,C01000057,2025-07-21,Customer_Care_Call,B020,Web
INT937267,C01000057,2029-03-26,App_Login,B020,App
INT841765,C01000057,2028-11-23,USSD_Session,B020,App
INT913458,C01000057,2025-11-12,Branch_Visit,B020,USSD
INT807237,C01000057,2027-05-07,USSD_Session,B020,ATM
INT691902,C01000057,2028-05-26,App_Login,B020,Branch
INT617691,C01000057,2028-02-28,USSD_Session,B020,Web
INT665006,C01000057,2027-03-14,USSD_Session,B020,Branch
INT992258,C01000057,2027-07-16,USSD_Session,B020,ATM
INT860151,C01000057,2026-07-01,Customer_Care_Call,B020,ATM
INT812206,C01000057,2026-06-10,App_Login,B020,ATM
INT920046,C01000057,2026-05-08,Customer_Care_Call,B020,USSD
INT731016,C01000057,2025-02-26,App_Login,B020,Agent
INT519586,C01000058,2025-08-08,Branch_Visit,B001,App
INT713954,C01000058,2023-09-26,USSD_Session,B001,Branch
INT915561,C01000058,2027-10-07,SMS_Received,B001,Agent
INT518199,C01000058,2025-12-12,SMS_Received,B001,App
INT784494,C01000058,2026-09-01,Customer_Care_Call,B001,ATM
INT945314,C01000058,2026-01-20,Branch_Visit,B001,App
INT639273,C01000058,2027-04-07,App_Login,B001,Web
INT710625,C01000058,2027-09-01,Branch_Visit,B001,Web
INT767718,C01000058,2023-10-31,Customer_Care_Call,B001,Web
INT599634,C01000058,2026-07-21,SMS_Received,B001,Web
INT551505,C01000058,2027-02-24,Branch_Visit,B001,Web
INT787300,C01000058,2025-09-16,SMS_Received,B001,App
INT867678,C01000059,2028-05-14,Branch_Visit,B003,Branch
INT843238,C01000059,2029-03-05,SMS_Received,B003,Web
INT666955,C01000059,2028-05-14,App_Login,B003,Web
INT967442,C01000059,2029-09-04,Customer_Care_Call,B003,Web
INT916657,C01000059,2026-02-21,SMS_Received,B003,USSD
INT526938,C01000059,2026-07-23,Customer_Care_Call,B003,Web
INT629187,C01000059,2029-03-02,Branch_Visit,B003,USSD
INT653865,C01000059,2029-09-10,SMS_Received,B003,Agent
INT961090,C01000059,2027-02-24,App_Login,B003,Agent
INT942001,C01000059,2025-07-19,Branch_Visit,B003,USSD
INT706713,C01000059,2029-04-25,SMS_Received,B003,App
INT780496,C01000059,2028-07-10,Customer_Care_Call,B003,ATM
INT806870,C01000060,2026-12-02,SMS_Received,B005,App
INT823112,C01000060,2028-02-11,App_Login,B005,Branch
INT916562,C01000060,2026-05-11,App_Login,B005,App
INT693756,C01000060,2027-12-29,USSD_Session,B005,USSD
INT715453,C01000060,2027-08-03,App_Login,B005,ATM
INT727404,C01000060,2028-03-30,Customer_Care_Call,B005,ATM
INT803168,C01000060,2027-03-06,App_Login,B005,Branch
INT686944,C01000060,2029-01-10,USSD_Session,B005,USSD
INT970996,C01000060,2025-11-30,Branch_Visit,B005,Web
INT563478,C01000060,2025-07-14,USSD_Session,B005,Branch
INT917308,C01000060,2028-02-09,Customer_Care_Call,B005,Agent
INT631147,C01000061,2026-09-02,App_Login,B003,Agent
INT822609,C01000061,2025-10-12,App_Login,B003,Branch
INT869131,C01000061,2025-03-18,App_Login,B003,ATM
INT959274,C01000061,2027-12-29,SMS_Received,B003,Agent
INT736226,C01000061,2024-10-25,SMS_Received,B003,USSD
INT628296,C01000061,2025-03-30,Branch_Visit,B003,Web
INT713863,C01000061,2026-01-27,USSD_Session,B003,USSD
INT834805,C01000061,2027-11-21,Branch_Visit,B003,Web
INT761431,C01000061,2026-09-01,Branch_Visit,B003,Branch
INT697138,C01000061,2027-05-26,App_Login,B003,USSD
INT799151,C01000061,2025-10-18,App_Login,B003,Branch
INT984932,C01000061,2025-05-04,SMS_Received,B003,Branch
INT940712,C01000061,2025-09-23,SMS_Received,B003,USSD
INT717099,C01000061,2024-08-08,SMS_Received,B003,USSD
INT641813,C01000062,2026-03-02,Customer_Care_Call,B015,USSD
INT642835,C01000062,2028-11-05,USSD_Session,B015,Agent
INT931424,C01000062,2026-03-26,USSD_Session,B015,Branch
INT694792,C01000062,2027-04-23,Branch_Visit,B015,Agent
INT833955,C01000062,2029-03-19,USSD_Session,B015,ATM
INT561140,C01000062,2026-01-22,Branch_Visit,B015,Web
INT811951,C01000062,2028-01-29,Customer_Care_Call,B015,Web
INT980774,C01000062,2027-11-24,SMS_Received,B015,App
INT814675,C01000062,2026-10-12,Customer_Care_Call,B015,ATM
INT622630,C01000062,2027-03-11,Branch_Visit,B015,Branch
INT722389,C01000062,2028-02-18,SMS_Received,B015,Web
INT633475,C01000062,2026-05-13,Customer_Care_Call,B015,USSD
INT557493,C01000062,2025-11-29,Customer_Care_Call,B015,Branch
INT576187,C01000062,2026-11-09,SMS_Received,B015,USSD
INT569902,C01000062,2025-09-14,USSD_Session,B015,App
