customer_id,activation_date,branch_code,country,customer_type,onboarding_channel,date_of_birth,gender,status
C01000361,2024-05-08,B004,ZM,SME,ATM,1982-06-04,F,Dormant
C01000362,2025-09-08,B001,ZM,Retail,Web,1967-07-11,M,Active
C01000363,2025-04-10,B001,ZM,Retail,Web,1972-09-05,F,Active
C01000364,2025-03-03,B002,ZM,Retail,ATM,1996-03-03,F,Active
C01000365,2024-12-06,B015,ZM,Retail,Web,2002-06-25,F,Closed
C01000366,2023-10-10,B015,ZM,Retail,Web,2006-12-15,M,Active
C01000367,2023-06-19,B010,ZM,Retail,Branch,2010-11-01,F,Closed
C01000368,2023-02-23,B002,ZM,Retail,Web,1980-11-07,F,Closed
C01000369,2025-10-03,B003,ZM,Retail,App,1965-04-15,M,Active
C01000370,2026-01-06,B015,ZM,SME,Branch,2004-04-07,M,Dormant
C01000371,2023-10-06,B004,ZM,Premium,App,1982-08-11,F,Active
C01000372,2023-05-04,B020,ZM,Retail,App,1996-12-12,M,Active
C01000373,2023-06-28,B002,ZM,Retail,ATM,1987-12-10,M,Active
C01000374,2024-03-21,B020,ZM,SME,Agent,1990-04-24,F,Dormant
C01000375,2022-09-26,B001,ZM,Retail,Web,1973-07-06,F,Active
C01000376,2025-10-07,B004,ZM,Retail,Web,1963-04-11,F,Active
C01000377,2025-08-14,B004,ZM,SME,Web,1988-11-02,F,Active
C01000378,2023-09-07,B001,ZM,SME,Web,2010-09-19,F,Active
C01000379,2024-07-25,B002,ZM,Retail,Branch,2013-09-18,F,Active
C01000380,2023-10-10,B001,ZM,Retail,USSD,1996-06-21,F,Closed
C01000381,2022-05-29,B020,ZM,Retail,App,1960-07-01,F,Active
C01000382,2022-01-20,B010,ZM,Retail,Agent,1984-01-21,M,Active
C01000383,2024-07-27,B004,ZM,Retail,Agent,1978-10-08,M,Active
C01000384,2025-06-26,B005,ZM,Retail,USSD,2010-06-16,M,Dormant
C01000385,2025-02-27,B005,ZM,Retail,USSD,2003-11-05,M,Active
C01000386,2022-07-24,B020,ZM,SME,USSD,2008-12-11,M,Active
C01000387,2022-05-31,B003,ZM,SME,Branch,2004-11-02,F,Dormant
C01000388,2025-01-06,B015,ZM,Retail,USSD,1988-01-30,M,Active
C01000389,2023-03-13,B001,ZM,SME,Branch,1981-02-23,M,Active
C01000390,2024-11-02,B001,ZM,SME,ATM,1988-11-14,F,Dormant
C01000391,2023-06-28,B003,ZM,Retail,ATM,2001-05-23,M,Active
C01000392,2022-09-29,B003,ZM,Retail,Agent,2003-05-01,F,Active
C01000393,2023-12-16,B020,ZM,Retail,ATM,2006-02-24,M,Active
C01000394,2022-05-21,B020,ZM,Retail,Branch,2009-10-09,M,Active
C01000395,2023-05-16,B003,ZM,Retail,Branch,1967-04-22,F,Active
C01000396,2024-01-27,B004,ZM,Retail,App,1969-06-04,M,Active
C01000397,2023-08-07,B020,ZM,Retail,USSD,1998-03-11,M,Active
C01000398,2022-11-20,B010,ZM,Retail,Web,1966-12-14,M,Active
C01000399,2024-06-16,B020,ZM,SME,Web,1993-09-14,F,Active
C01000400,2025-01-17,B001,ZM,Retail,USSD,1971-06-02,F,Active
C01000401,2025-12-11,B020,ZM,Retail,Web,1961-03-22,F,Active
C01000402,2023-09-12,B004,ZM,Retail,Web,1974-07-17,F,Active
C01000403,2025-06-06,B003,ZM,Retail,Web,2006-08-24,F,Active
C01000404,2025-09-01,B001,ZM,SME,Agent,1970-11-24,M,Active
C01000405,2024-12-19,B020,ZM,Retail,Branch,1974-11-28,M,Dormant
C01000406,2022-01-17,B004,ZM,Retail,Branch,1977-09-15,F,Active
C01000407,2025-09-29,B010,ZM,SME,Branch,1999-04-05,F,Active
C01000408,2025-02-09,B020,ZM,Retail,USSD,1970-03-13,M,Dormant
C01000409,2023-09-06,B004,ZM,Retail,ATM,1963-07-03,F,Active
C01000410,2025-09-20,B010,ZM,Retail,Agent,1998-01-20,M,Active
C01000411,2022-08-01,B003,ZM,SME,Agent,2004-06-04,F,Active
C01000412,2022-10-03,B020,ZM,Retail,Web,1975-04-26,F,Active
C01000413,2023-06-26,B010,ZM,Retail,App,2007-01-23,M,Active
C01000414,2022-08-25,B001,ZM,Retail,Branch,2003-09-16,M,Active
C01000415,2022-08-08,B003,ZM,Retail,Agent,1972-07-19,F,Active
C01000416,2025-02-07,B001,ZM,SME,Agent,2009-01-29,F,Active
C01000417,2022-11-15,B005,ZM,Retail,App,1997-07-06,M,Active
C01000418,2023-07-12,B002,ZM,Retail,Web,1995-10-31,M,Dormant
C01000419,2023-08-01,B020,ZM,Retail,Agent,1960-10-30,F,Active
C01000420,2025-05-23,B010,ZM,SME,Agent,1986-08-15,M,Active
C01000421,2023-03-08,B002,ZM,Retail,ATM,1970-07-19,F,Closed
C01000422,2026-01-09,B002,ZM,SME,App,1999-01-25,F,Active
C01000423,2023-12-04,B010,ZM,SME,Web,1986-05-25,F,Dormant
C01000424,2023-02-21,B003,ZM,Retail,Web,1984-04-27,F,Active
C01000425,2025-11-08,B020,ZM,Retail,Branch,2006-11-15,F,Active
C01000426,2025-07-22,B005,ZM,Retail,ATM,1988-12-02,F,Active
C01000427,2023-06-25,B001,ZM,SME,Web,1993-05-04,F,Active
C01000428,2024-11-01,B004,ZM,Retail,ATM,2010-07-31,M,Active
C01000429,2024-09-27,B001,ZM,Retail,Branch,1974-11-20,M,Closed
C01000430,2023-05-30,B004,ZM,SME,App,1972-09-11,F,Active
C01000431,2022-04-15,B001,ZM,Retail,Agent,1986-01-13,M,Active
C01000432,2022-07-09,B010,ZM,Retail,Agent,2006-12-10,F,Active
C01000433,2025-07-23,B005,ZM,Retail,USSD,1978-05-05,F,Active
C01000434,2024-05-17,B020,ZM,Retail,USSD,1993-04-22,M,Active
C01000435,2023-07-21,B004,ZM,SME,USSD,2006-08-06,M,Active
C01000436,2022-04-01,B020,ZM,Retail,Agent,2014-03-26,F,Active
C01000437,2022-01-08,B020,ZM,Retail,ATM,1982-07-16,M,Active
C01000438,2023-11-15,B020,ZM,SME,USSD,2002-05-10,F,Active
C01000439,2022-09-25,B015,ZM,Retail,App,2001-07-11,M,Active
C01000440,2025-07-28,B003,ZM,Premium,Web,1978-11-23,F,Dormant
C01000441,2023-06-21,B001,ZM,Premium,ATM,1989-08-15,F,Active
C01000442,2022-11-27,B020,ZM,Retail,Agent,1972-02-21,F,Active
C01000443,2024-06-23,B001,ZM,Retail,App,1974-09-25,M,Active
C01000444,2025-02-03,B020,ZM,Retail,Agent,2007-01-16,F,Active
C01000445,2025-12-16,B004,ZM,Retail,ATM,2002-07-06,F,Active
C01000446,2024-05-25,B003,ZM,Retail,ATM,1960-11-17,M,Dormant
C01000447,2025-02-22,B003,ZM,Retail,ATM,1988-07-02,M,Closed
C01000448,2022-01-20,B010,ZM,Retail,Branch,1997-05-07,F,Active
C01000449,2022-08-18,B015,ZM,SME,Web,1976-01-29,M,Active
C01000450,2022-06-04,B010,ZM,Retail,USSD,1973-06-27,F,Dormant
C01000451,2025-11-16,B010,ZM,Retail,Branch,2002-03-18,F,Closed
C01000452,2022-11-02,B010,ZM,Retail,Web,1966-01-06,F,Active
C01000453,2025-01-22,B010,ZM,Premium,Agent,1960-07-02,M,Active
C01000454,2022-03-15,B010,ZM,Retail,USSD,1987-12-23,M,Active
C01000455,2024-01-27,B005,ZM,SME,Branch,1976-11-01,M,Active
C01000456,2025-04-07,B003,ZM,Retail,Branch,1977-11-16,F,Active
C01000457,2025-02-05,B010,ZM,Retail,App,1968-06-02,F,Active
C01000458,2022-10-31,B020,ZM,Retail,Branch,2008-03-29,F,Closed
C01000459,2024-05-30,B003,ZM,Retail,ATM,2001-02-21,M,Active
C01000460,2022-09-19,B003,ZM,Retail,Agent,1989-09-12,M,Active
C01000461,2022-03-27,B002,ZM,Retail,Branch,1968-06-30,F,Active
C01000462,2023-09-24,B005,ZM,Retail,ATM,1965-06-25,M,Active
C01000463,2024-01-17,B010,ZM,Premium,Web,2002-01-18,M,Active
C01000464,2022-03-23,B001,ZM,Retail,Web,2013-05-01,M,Active
C01000465,2024-01-03,B004,ZM,Premium,ATM,1974-01-13,M,Active
C01000466,2023-03-07,B015,ZM,Retail,App,1965-12-27,F,Active
C01000467,2025-10-28,B020,ZM,Retail,App,1991-06-10,F,Active
C01000468,2023-05-27,B001,ZM,Retail,Web,2010-03-01,F,Active
C01000469,2025-09-27,B005,ZM,Retail,Agent,1980-04-11,M,Active
C01000470,2022-07-30,B004,ZM,Retail,Branch,1990-12-12,M,Dormant
C01000471,2023-12-26,B005,ZM,Retail,Web,1961-04-07,M,Active
C01000472,2025-02-20,B020,ZM,Retail,Web,1977-04-13,F,Active
C01000473,2024-04-12,B003,ZM,Retail,ATM,1984-08-19,M,Closed
C01000474,2025-06-25,B004,ZM,Retail,App,1985-06-30,F,Active
C01000475,2022-11-13,B003,ZM,SME,Agent,1998-03-26,F,Active
C01000476,2023-04-30,B020,ZM,Retail,ATM,2012-06-07,F,Dormant
C01000477,2022-11-29,B001,ZM,Retail,Web,1987-06-06,M,Dormant
C01000478,2022-12-29,B020,ZM,Retail,USSD,1992-12-12,F,Active
C01000479,2024-04-24,B001,ZM,Retail,Branch,1996-03-06,F,Dormant
C01000480,2022-02-20,B004,ZM,Retail,Web,1982-11-08,M,Active
C01000481,2023-01-03,B004,ZM,Retail,ATM,2010-05-04,F,Dormant
C01000482,2023-11-12,B010,ZM,Retail,USSD,2008-07-15,M,Active
C01000483,2024-04-23,B005,ZM,Retail,USSD,1978-03-05,F,Active
C01000484,2025-10-03,B010,ZM,Retail,Web,1966-12-13,M,Active
C01000485,2023-05-24,B005,ZM,Retail,Agent,2013-03-02,F,Dormant
C01000486,2023-07-01,B010,ZM,Retail,App,1973-09-03,F,Active
C01000487,2022-11-23,B003,ZM,Premium,USSD,1969-03-28,F,Closed
C01000488,2025-12-07,B004,ZM,Retail,Branch,1979-06-02,M,Active
C01000489,2022-08-10,B001,ZM,Retail,ATM,1985-02-12,M,Active
C01000490,2024-02-23,B005,ZM,SME,ATM,1975-12-31,M,Active
C01000491,2022-03-21,B020,ZM,SME,ATM,1983-08-03,F,Active
C01000492,2024-08-21,B005,ZM,Retail,Web,2010-07-27,M,Active
C01000493,2023-04-01,B001,ZM,Retail,ATM,1969-03-06,M,Active
C01000494,2023-02-13,B010,ZM,Premium,ATM,1971-05-14,M,Dormant
C01000495,2024-07-31,B005,ZM,Retail,Branch,2006-11-10,M,Active
C01000496,2023-12-18,B015,ZM,SME,App,2012-09-09,F,Active
C01000497,2023-09-18,B003,ZM,Retail,Agent,1994-05-10,F,Dormant
C01000498,2023-04-12,B004,ZM,Retail,Web,1989-08-14,F,Active
C01000499,2023-04-02,B001,ZM,Retail,Web,2011-08-24,F,Active
C01000500,2022-02-18,B004,ZM,Retail,ATM,2013-02-15,F,Active
C01000501,2025-09-13,B015,ZM,SME,Branch,2014-04-04,F,Closed
C01000502,2023-01-31,B005,ZM,Premium,USSD,1984-11-14,M,Active
C01000503,2024-03-27,B005,ZM,Retail,ATM,2002-06-21,F,Active
C01000504,2023-11-04,B020,ZM,Retail,ATM,1978-10-11,M,Active
C01000505,2023-07-25,B015,ZM,SME,Web,1975-01-30,F,Dormant
C01000506,2022-05-23,B001,ZM,Retail,Web,1960-03-28,M,Active
C01000507,2023-07-26,B020,ZM,Retail,ATM,1980-10-18,F,Active
C01000508,2023-12-21,B003,ZM,Retail,Web,1979-06-02,F,Active
C01000509,2025-08-06,B020,ZM,Retail,Branch,1968-03-11,F,Active
C01000510,2024-11-09,B002,ZM,SME,USSD,1973-02-21,F,Active
C01000511,2024-03-29,B001,ZM,Retail,USSD,1972-11-09,M,Active
C01000512,2025-10-23,B002,ZM,Retail,USSD,1974-10-14,M,Active
C01000513,2025-01-03,B015,ZM,Premium,ATM,2002-08-28,F,Closed
C01000514,2023-11-10,B010,ZM,Retail,Agent,1960-01-09,F,Active
C01000515,2022-02-26,B002,ZM,Retail,ATM,1989-01-03,M,Dormant
C01000516,2022-08-25,B003,ZM,Retail,ATM,1966-12-23,F,Active
C01000517,2023-06-19,B020,ZM,Retail,Branch,1964-09-06,F,Active
C01000518,2023-01-01,B010,ZM,Retail,USSD,1972-04-15,M,Active
C01000519,2025-04-04,B020,ZM,Retail,Web,2005-11-27,M,Active
C01000520,2023-06-28,B002,ZM,Retail,Web,1999-06-12,M,Active
C01000521,2022-03-20,B020,ZM,Retail,App,1998-03-01,M,Active
C01000522,2022-08-11,B015,ZM,Retail,App,2002-04-26,F,Active
C01000523,2025-05-06,B010,ZM,Retail,Agent,1989-05-06,F,Dormant
C01000524,2024-06-08,B015,ZM,Retail,Web,1987-02-22,F,Active
C01000525,2023-12-09,B002,ZM,Retail,USSD,2004-11-21,F,Dormant
C01000526,2026-02-01,B015,ZM,Retail,ATM,1970-07-10,M,Active
C01000527,2023-10-05,B003,ZM,Retail,Web,1981-08-07,F,Closed
C01000528,2024-06-12,B002,ZM,Premium,Agent,2010-04-02,F,Active
C01000529,2025-05-26,B002,ZM,SME,Agent,1995-04-12,M,Active
C01000530,2024-11-13,B002,ZM,Retail,Web,1993-11-06,F,Active
C01000531,2022-08-25,B001,ZM,SME,App,1994-08-03,M,Dormant
C01000532,2024-02-28,B020,ZM,Retail,USSD,2002-07-26,M,Active
C01000533,2025-03-26,B001,ZM,Premium,Web,1991-11-06,M,Active
C01000534,2023-01-25,B001,ZM,Retail,ATM,1987-12-20,M,Dormant
C01000535,2023-06-06,B003,ZM,Retail,ATM,2006-10-30,M,Active
C01000536,2022-04-01,B010,ZM,Retail,Branch,1988-06-08,F,Active
C01000537,2025-12-22,B020,ZM,Retail,ATM,2007-08-11,F,Active
C01000538,2024-06-12,B015,ZM,Premium,Web,1967-01-06,F,Active
C01000539,2022-01-04,B005,ZM,Retail,Web,2014-04-24,M,Active
C01000540,2024-11-30,B002,ZM,Retail,ATM,1979-03-11,M,Active
C01000541,2025-01-07,B015,ZM,Retail,App,1974-11-26,F,Closed
C01000542,2025-11-07,B002,ZM,Retail,USSD,1984-11-30,M,Active
C01000543,2026-01-13,B003,ZM,Retail,Agent,1972-10-26,M,Dormant
C01000544,2025-10-05,B002,ZM,Retail,Web,1999-03-24,M,Active
C01000545,2023-02-08,B001,ZM,Premium,ATM,2010-04-14,F,Active
C01000546,2024-01-16,B020,ZM,Retail,Agent,1999-08-15,M,Active
C01000547,2024-06-02,B005,ZM,Retail,ATM,2003-12-20,M,Active
C01000548,2022-05-24,B004,ZM,SME,Web,1982-06-23,M,Active
C01000549,2025-09-22,B002,ZM,Retail,Branch,1970-10-15,F,Active
C01000550,2023-11-08,B015,ZM,Retail,USSD,2010-01-19,M,Active
C01000551,2025-06-30,B001,ZM,Retail,Web,1999-01-23,F,Active
C01000552,2023-10-05,B004,ZM,SME,Agent,1991-03-28,M,Active
C01000553,2025-09-20,B005,ZM,Retail,ATM,1975-12-21,M,Active
C01000554,2022-09-13,B004,ZM,Premium,Branch,1962-04-08,F,Active
C01000555,2026-01-14,B001,ZM,SME,Web,1992-10-21,F,Active
C01000556,2023-09-08,B020,ZM,Retail,USSD,2001-10-24,F,Dormant
C01000557,2024-11-04,B020,ZM,Retail,Branch,1991-01-15,M,Active
C01000558,2023-09-26,B010,ZM,Retail,Agent,1998-01-17,F,Dormant
C01000559,2025-09-27,B020,ZM,Retail,ATM,1979-03-07,F,Active
C01000560,2024-04-16,B010,ZM,SME,App,2010-03-22,F,Closed
C01000561,2023-10-31,B004,ZM,Premium,USSD,1977-02-18,M,Active
C01000562,2024-04-04,B003,ZM,Retail,Branch,1994-04-24,F,Active
C01000563,2025-11-28,B015,ZM,Retail,Web,1993-07-27,M,Active
C01000564,2023-08-29,B015,ZM,Retail,Web,1976-01-22,M,Dormant
C01000565,2025-02-09,B004,ZM,Retail,Branch,1960-12-15,M,Active
C01000566,2022-09-18,B002,ZM,Retail,Web,1977-07-27,F,Active
C01000567,2023-01-28,B002,ZM,Retail,Branch,1999-08-30,F,Active
C01000568,2024-05-11,B020,ZM,Retail,USSD,1992-05-20,F,Active
C01000569,2025-09-23,B015,ZM,Retail,Web,2007-03-11,F,Active
C01000570,2024-02-16,B015,ZM,Retail,USSD,1977-06-26,M,Active
C01000571,2025-10-19,B010,ZM,SME,ATM,1960-07-02,F,Active
C01000572,2022-12-23,B003,ZM,SME,ATM,2012-08-03,F,Active
C01000573,2025-06-14,B001,ZM,Retail,ATM,1987-11-05,M,Active
C01000574,2025-03-11,B002,ZM,Retail,ATM,1989-06-19,F,Active
C01000575,2023-09-09,B015,ZM,Retail,Web,1968-06-10,M,Active
C01000576,2024-04-11,B010,ZM,Retail,Branch,1993-02-03,M,Active
C01000577,2025-01-27,B005,ZM,Retail,Web,1982-10-07,F,Active
C01000578,2022-01-01,B010,ZM,Retail,Agent,2005-02-08,M,Active
C01000579,2023-09-15,B002,ZM,Retail,Web,1961-03-01,M,Active
C01000580,2023-08-11,B002,ZM,Retail,USSD,2014-06-08,M,Active
C01000581,2023-03-07,B010,ZM,Retail,Branch,1984-06-29,F,Active
C01000582,2024-05-30,B001,ZM,Retail,App,1963-01-03,F,Active
C01000583,2025-04-02,B004,ZM,Retail,App,1984-08-31,F,Active
C01000584,2025-05-27,B002,ZM,Premium,Branch,2002-12-13,M,Active
C01000585,2025-09-02,B010,ZM,Retail,App,1995-09-25,F,Active
C01000586,2023-10-22,B015,ZM,Retail,Branch,1963-12-10,F,Dormant
C01000587,2024-08-10,B010,ZM,Retail,USSD,1982-09-13,M,Active
C01000588,2024-06-23,B003,ZM,Premium,USSD,1984-08-06,F,Active
C01000589,2024-06-24,B004,ZM,Retail,Web,1965-02-18,F,Active
C01000590,2025-10-15,B005,ZM,Retail,App,2011-05-02,M,Active
C01000591,2023-03-14,B001,ZM,SME,Branch,1962-09-24,F,Active
C01000592,2024-11-12,B020,ZM,Retail,USSD,2002-03-28,M,Active
C01000593,2024-08-27,B005,ZM,Retail,Web,2014-07-04,F,Active
C01000594,2022-12-14,B004,ZM,Retail,App,2000-10-09,F,Active
C01000595,2025-09-11,B004,ZM,Retail,App,2003-12-27,F,Active
C01000596,2022-06-23,B004,ZM,Retail,App,1975-08-04,M,Active
C01000597,2023-08-05,B005,ZM,Retail,USSD,2002-06-22,F,Active
C01000598,2024-11-21,B015,ZM,Retail,USSD,2008-12-11,F,Active
C01000599,2025-09-21,B004,ZM,Retail,App,1969-04-27,M,Active
C01000600,2025-07-20,B010,ZM,Retail,USSD,1963-06-05,F,Active
C01000601,2025-06-22,B005,ZM,Retail,App,1993-02-24,M,Closed
C01000602,2023-11-18,B020,ZM,Retail,ATM,1962-08-02,F,Active
C01000603,2022-07-11,B004,ZM,Premium,USSD,1973-09-28,F,Active
C01000604,2023-04-27,B010,ZM,Retail,Branch,1975-11-14,F,Active
C01000605,2025-10-09,B015,ZM,Retail,USSD,1971-10-23,F,Active
C01000606,2023-09-28,B003,ZM,Retail,App,1967-06-06,F,Dormant
C01000607,2023-04-06,B015,ZM,Retail,Branch,1997-08-22,F,Active
C01000608,2023-02-12,B020,ZM,Retail,Web,1970-09-18,M,Active
C01000609,2022-10-29,B004,ZM,Retail,Branch,1965-01-10,F,Dormant
C01000610,2022-02-20,B020,ZM,Retail,Branch,1999-10-11,M,Active
C01000611,2022-04-05,B005,ZM,Retail,USSD,1965-08-04,F,Active
C01000612,2023-05-17,B002,ZM,SME,Agent,1988-03-10,M,Active
C01000613,2024-08-31,B004,ZM,Retail,Branch,1968-09-29,M,Active
C01000614,2025-06-05,B002,ZM,Retail,Branch,2008-10-23,M,Active
C01000615,2022-05-30,B010,ZM,Retail,App,1984-11-22,F,Active
C01000616,2024-07-21,B003,ZM,Retail,USSD,1977-06-02,F,Active
C01000617,2024-04-28,B001,ZM,Retail,App,1961-06-30,M,Active
C01000618,2025-07-13,B020,ZM,Retail,USSD,1989-11-04,M,Active
C01000619,2025-03-24,B015,ZM,Retail,Web,1988-05-23,M,Active
C01000620,2023-02-03,B003,ZM,Retail,Agent,1975-03-07,M,Dormant
C01000621,2026-01-11,B004,ZM,SME,Branch,2012-08-24,M,Active
C01000622,2025-11-27,B002,ZM,Retail,USSD,1992-11-09,M,Active
C01000623,2024-02-26,B015,ZM,Retail,Branch,2006-04-28,F,Dormant
C01000624,2024-10-09,B002,ZM,SME,Branch,1961-04-09,F,Active
C01000625,2024-03-29,B005,ZM,Retail,ATM,1996-03-03,M,Active
C01000626,2023-05-15,B002,ZM,Retail,App,1997-05-09,F,Active
C01000627,2022-10-30,B005,ZM,Retail,Agent,1965-07-07,M,Active
C01000628,2025-09-05,B010,ZM,Retail,USSD,1965-10-29,M,Active
C01000629,2025-11-09,B015,ZM,Retail,Web,1977-04-23,F,Dormant
C01000630,2022-01-12,B015,ZM,Retail,Agent,2004-12-28,M,Active
C01000631,2022-08-07,B001,ZM,Retail,ATM,1973-03-26,F,Active
C01000632,2024-05-20,B004,ZM,Retail,App,1983-12-03,M,Active
C01000633,2023-03-25,B005,ZM,SME,Web,1967-07-14,M,Active
C01000634,2022-12-27,B001,ZM,Retail,Web,1975-06-26,F,Active
C01000635,2025-11-26,B002,ZM,Retail,Branch,1999-10-12,F,Dormant
C01000636,2024-11-26,B002,ZM,Retail,App,1963-12-29,F,Active
C01000637,2024-08-09,B001,ZM,Retail,ATM,1984-09-19,M,Active
C01000638,2022-04-13,B015,ZM,SME,USSD,2014-08-05,F,Dormant
C01000639,2025-02-15,B002,ZM,Retail,USSD,1977-10-28,M,Active
C01000640,2023-05-26,B020,ZM,Retail,ATM,2005-05-07,M,Active
C01000641,2022-09-06,B010,ZM,Retail,Branch,1996-09-18,F,Active
C01000642,2024-07-23,B010,ZM,Retail,Branch,1975-07-08,M,Active
C01000643,2022-10-01,B020,ZM,Retail,Web,1960-04-15,F,Active
C01000644,2024-08-09,B001,ZM,Retail,App,1987-12-01,F,Active
C01000645,2025-09-29,B020,ZM,Retail,Web,1984-07-23,M,Active
C01000646,2024-12-23,B005,ZM,Retail,USSD,2010-04-16,M,Active
C01000647,2025-02-18,B005,ZM,Retail,ATM,1991-06-18,F,Active
C01000648,2025-05-04,B001,ZM,Retail,App,1970-07-24,F,Active
C01000649,2023-10-12,B020,ZM,SME,ATM,1990-08-19,M,Active
C01000650,2024-06-25,B005,ZM,SME,App,2001-10-30,F,Active
C01000651,2025-06-08,B015,ZM,SME,Agent,2010-12-21,M,Active
C01000652,2026-01-13,B020,ZM,Premium,USSD,1967-09-22,M,Active
C01000653,2024-10-30,B015,ZM,Retail,USSD,2010-10-17,F,Active
C01000654,2024-05-23,B005,ZM,Retail,Agent,2001-07-15,M,Active
C01000655,2025-01-27,B010,ZM,Retail,App,1967-11-28,F,Active
C01000656,2024-07-02,B005,ZM,SME,Branch,1970-06-06,F,Active
C01000657,2022-11-22,B015,ZM,Retail,App,1968-02-15,M,Active
C01000658,2024-08-30,B003,ZM,Premium,USSD,1976-05-16,M,Active
C01000659,2024-07-10,B004,ZM,Retail,ATM,1967-10-02,M,Dormant
C01000660,2023-06-15,B002,ZM,SME,Web,1976-08-27,F,Active
C01000661,2023-05-22,B020,ZM,Retail,ATM,1988-06-25,F,Closed
C01000662,2025-07-29,B003,ZM,Retail,USSD,2013-01-12,F,Active
C01000663,2023-07-22,B005,ZM,SME,ATM,1961-10-20,F,Dormant
C01000664,2024-12-03,B010,ZM,Retail,Branch,1975-03-11,F,Active
C01000665,2024-09-19,B001,ZM,SME,Branch,1960-12-08,F,Active
C01000666,2025-07-07,B005,ZM,Retail,App,1979-07-07,M,Active
C01000667,2023-05-05,B010,ZM,Retail,ATM,1993-08-07,M,Active
C01000668,2023-07-17,B004,ZM,Retail,ATM,2001-04-19,M,Active
C01000669,2024-06-19,B005,ZM,Retail,USSD,1967-04-17,F,Active
C01000670,2022-06-08,B015,ZM,Retail,App,1982-02-18,M,Active
C01000671,2026-01-01,B001,ZM,Retail,App,1987-08-12,F,Active
C01000672,2023-08-09,B010,ZM,Retail,ATM,1977-02-21,M,Active
C01000673,2023-04-26,B010,ZM,Retail,Web,1971-11-28,M,Active
C01000674,2023-07-11,B010,ZM,Retail,ATM,1987-11-09,M,Active
C01000675,2023-11-19,B004,ZM,Retail,ATM,1964-10-13,M,Active
C01000676,2023-10-17,B005,ZM,Retail,ATM,1994-01-11,F,Active
C01000677,2025-01-11,B004,ZM,Retail,Branch,1985-10-02,F,Active
C01000678,2022-06-15,B020,ZM,Retail,Agent,1975-12-20,M,Active
C01000679,2022-10-11,B002,ZM,Retail,App,1985-01-10,M,Active
C01000680,2022-11-05,B002,ZM,Retail,Agent,1972-08-06,F,Active
C01000681,2023-04-19,B020,ZM,Retail,Branch,2010-09-10,F,Active
C01000682,2024-02-24,B005,ZM,Premium,Web,1988-04-22,M,Active
C01000683,2025-11-22,B015,ZM,SME,USSD,1997-02-20,M,Closed
C01000684,2022-11-09,B004,ZM,Retail,Web,1980-04-09,M,Dormant
C01000685,2025-12-17,B001,ZM,Retail,App,1976-11-20,M,Active
C01000686,2023-03-15,B010,ZM,SME,USSD,1984-06-22,M,Dormant
C01000687,2022-05-12,B010,ZM,Retail,Agent,1977-11-15,M,Active
C01000688,2024-04-29,B005,ZM,Retail,Web,1975-11-21,F,Active
C01000689,2024-04-14,B015,ZM,Retail,App,1986-06-17,F,Active
C01000690,2023-11-09,B002,ZM,Retail,Web,1983-04-08,F,Active
C01000691,2025-01-16,B002,ZM,Premium,USSD,1999-06-09,F,Dormant
C01000692,2024-08-12,B010,ZM,Retail,USSD,1983-09-25,M,Active
C01000693,2024-05-01,B005,ZM,Retail,Web,1968-04-16,F,Active
C01000694,2022-05-08,B004,ZM,Retail,Branch,2003-12-13,F,Active
C01000695,2023-02-28,B002,ZM,SME,Web,1991-11-11,F,Dormant
C01000696,2024-05-10,B004,ZM,SME,Agent,2011-12-01,M,Active
C01000697,2024-03-08,B015,ZM,Retail,Web,1992-08-14,M,Active
C01000698,2025-04-11,B002,ZM,Retail,Web,1991-04-19,M,Active
C01000699,2025-11-25,B002,ZM,Retail,Branch,2006-12-04,F,Dormant
C01000700,2022-02-10,B003,ZM,SME,ATM,2000-05-04,F,Active
C01000701,2025-03-25,B002,ZM,SME,USSD,1975-04-18,M,Active
C01000702,2024-02-19,B020,ZM,Retail,Agent,1963-04-18,M,Active
C01000703,2024-09-03,B001,ZM,Retail,App,2012-07-02,F,Active
C01000704,2022-01-13,B020,ZM,Retail,USSD,1994-08-07,M,Active
C01000705,2023-12-22,B005,ZM,Retail,USSD,1973-12-20,M,Active
C01000706,2023-09-04,B005,ZM,Retail,ATM,2008-04-05,F,Active
C01000707,2024-03-09,B004,ZM,Retail,USSD,2011-01-08,F,Active
C01000708,2024-05-08,B020,ZM,Retail,USSD,1978-11-24,F,Active
C01000709,2025-01-07,B020,ZM,Retail,Branch,1998-12-03,M,Active
C01000710,2025-01-23,B020,ZM,Retail,Branch,1991-02-14,F,Active
C01000711,2025-05-20,B015,ZM,Retail,Branch,1985-11-24,F,Active
C01000712,2023-03-28,B002,ZM,Retail,Branch,1978-08-11,M,Dormant
C01000713,2024-09-26,B001,ZM,Retail,Branch,1990-09-12,M,Active
C01000714,2023-03-26,B004,ZM,Retail,Agent,2005-03-12,M,Active
C01000715,2023-07-13,B020,ZM,Retail,App,2009-06-27,F,Active
C01000716,2024-06-11,B020,ZM,Retail,ATM,1984-02-16,F,Active
C01000717,2024-09-21,B003,ZM,SME,Web,1968-02-21,M,Active
C01000718,2022-03-01,B004,ZM,Retail,Agent,2006-01-17,F,Active
C01000719,2024-03-07,B020,ZM,SME,Branch,1978-11-26,F,Dormant
C01000720,2023-11-20,B004,ZM,Retail,ATM,1983-03-02,F,Active
